entry_id,jlpt_level,surface,reading,tier,common,freq_rank,match,misc_tags,collision,gloss
2833070,5,"北","ペー",A-remove,false,,kanji,"",1,"north wind tile | winning hand with a pung (or kong) of north wind tiles"
2833260,1,"翻","ハン",B-review,false,,kana-expr,"",0,"han; fan; unit that doubles the score of a hand"
2833293,4,"大事","おおごと",A-remove,false,,kanji,"",1,"serious matter; major incident; matter of grave concern"
2833340,2,"発","ハツ",A-remove,false,,kanji,"abbr",1,"green dragon tile | winning hand with a pung (or kong) of green dragon tiles"
2833467,1,"筒","ピン",A-remove,false,,kanji,"",1,"counter for dot tiles"
2833475,3,"性","なりくせ",A-remove,false,,kanji,"arch",1,"disposition; nature; character"
2833583,2,"憾む","うらむ",A-remove,false,,kanji,"uk",1,"to regret"
2833708,3,"年半","としなか",A-remove,false,,kanji,"",1,"middle of a year"
2834093,3,"流行り","はやり",A-remove,false,,kanji,"",1,"fashion; fad; vogue | prevalence (e.g. of a disease)"
2834601,3,"博士","はくし",C-collision-but-established,true,,kanji,"",1,"doctor; PhD; Dr."
2834938,2,"役所","やくどころ",A-remove,false,,kanji,"",1,"assigned role; duty; position | suitable role; best-suited job"
2834962,3,"立て場","たてば",A-remove,false,,kanji,"hist",1,"stopping place for horse-drawn carriages and rickshaws (Edo period); highway resting place | wholesale rag dealer"
2834964,2,"売買い","ばいかい",A-remove,false,,kanji,"uk",1,"crossing (shares)"
2834972,4,"着る物","きるもの",A-remove,false,,kanji,"",1,"something to wear; clothes"
2835296,5,"忙しい","せわしい",A-remove,false,,kanji,"uk",1,"busy; hectic; frantic | restless; hurried; fidgety"
2835348,1,"嫉む","そねむ",A-remove,false,,kanji,"form",1,"to be jealous of; to envy; to begrudge"
2836242,1,"値","ね",A-remove,false,,kanji,"",1,"price; cost | value; worth; merit"
2836325,3,"罪","ざい",A-remove,false,,kanji,"",1,"crime"
2836662,1,"雄","ゆう",A-remove,false,,kanji,"",1,"male; man | excellence; greatness; best (of)"
2836999,3,"神","かむ",A-remove,false,,kanji,"",1,"divine; godly"
2837086,5,"弟","おとと",A-remove,false,,kanji,"arch",1,"younger sibling"
2837087,1,"弟","おと",A-remove,false,,kanji,"arch",1,"younger brother (of an older brother); younger sister (of an older sister) | youngest child"
2837094,2,"皇尊","すめらみこと",A-remove,false,,kanji,"hon/arch",1,"Emperor of Japan"
2837102,2,"天皇","すめらぎ",A-remove,false,,kanji,"arch",1,"Emperor of Japan"
2837668,5,"凍つ","いつ",A-remove,false,,kana-expr,"arch",0,"to freeze"
2837784,3,"自然","じねん",A-remove,false,,kanji,"dated",1,"occurring naturally (without human influence)"
2838012,4,"真中","まなか",B-review,false,,kanji,"",0,"middle; centre; center"
2838543,1,"杯","はた",A-remove,false,,kanji,"arch",1,"counter for cupfuls, bowlfuls, spoonfuls, etc."
2838553,2,"鈍い","のろい",C-collision-but-established,true,,kanji,"uk",1,"thickheaded; obtuse; stupid | slow; sluggish; inert"
2838570,3,"ＵＰ","ユー・ピー",B-review,false,,kana-expr,"",0,"upstairs"
2839018,3,"大","たい",A-remove,false,,kanji,"abbr",1,"nth year in the Taishō era (1912.7.30-1926.12.25)"
2839048,1,"弛み","たゆみ",A-remove,false,,kanji,"uk",1,"relaxing; remitting; slackening"
2839142,4,"右舞","うまい",B-review,false,,kana-expr,"",0,"variety of court dance (Nara period)"
2839304,1,"黄金","こがね",C-collision-but-established,true,,kanji,"",1,"gold | gold coin"
2839802,5,"病気","やまいけ",A-remove,false,,kanji,"arch",1,"feeling ill; sensation of illness; signs of illness"
2839880,3,"平","だいら",A-remove,false,,kanji,"",1,"plain; plateau; tableland"
2839962,5,"０","ゼロ",C-collision-but-established,true,,kanji,"uk",1,"zero; 0; nought | nothing; zilch"
2841132,4,"裏","り",A-remove,false,,kanji,"",1,"in (e.g. secret); with (e.g. success)"
2841291,1,"ホール","ホール",A-remove,false,,kana-expr,"",1,"whole; entire; complete"
2841466,1,"アクセル","アクセル",A-remove,false,,kana-expr,"abbr",1,"Axel (jump)"
2841735,5,"先生","せんじょう",A-remove,false,,kanji,"arch",1,"teacher; instructor; master | previous existence"
2842180,1,"ランプ","ランプ",A-remove,false,,kana-expr,"",1,"ramp"
2842181,1,"ランプ","ランプ",A-remove,false,,kana-expr,"",1,"rump"
2842190,1,"辺","ほとり",B-review,false,,kana-expr,"uk",0,"side (esp. of a waterbody); edge; bank"
2842191,3,"辺り","わたり",A-remove,false,,kanji,"arch",1,"neighbourhood; vicinity; nearby"
2842257,3,"連れ","づれ",C-collision-but-established,true,,kanji,"derog",1,"in the company of; accompanied by ...; as a group comprising ... | likes of ..."
2842268,1,"給う","たもう",A-remove,false,,kanji,"hon",1,"to give | to do ..."
2842308,4,"荒び","すさび",A-remove,false,,kanji,"uk",1,"amusement; diversion (to pass time); pastime"
2842571,3,"土","ト",A-remove,false,,kanji,"abbr/uk",1,"Turkey"
2842911,3,"楽","がく",A-remove,false,,kanji,"",1,"music | gagaku; ceremonial Japanese court music"
2842932,3,"偶","ぐう",A-remove,false,,kanji,"rare",1,"even number; even | spouse; mate"
2842986,5,"歯","し",A-remove,false,,kanji,"",1,"tooth | age; years"
2842999,5,"邪","じゃ",B-review,false,,kana-expr,"",0,"wickedness; evil; wicked person"
2843115,5,"声","しょう",A-remove,false,,kanji,"",1,"voice; sound | tone (of Chinese character); tone mark"
2843131,4,"側女","そばめ",A-remove,false,,kanji,"uk/dated/arch",1,"mistress; kept woman; concubine | close female servant"
2843147,5,"一","いつ",A-remove,false,,kanji,"",1,"one | same (mind, path, etc.)"
2843271,3,"醜","しこ",A-remove,false,,kanji,"derog/rare/arch",1,"ugly; repulsive; detestable | unworthy; insignificant; humble"
2843288,4,"石","せき",A-remove,false,,kanji,"",1,"counter for jewels in a watch | counter for transistors, diodes, etc. in an electronic product"
2843392,3,"息","そく",A-remove,false,,kanji,"form",1,"son"
2843401,5,"忽地","こっち",A-remove,false,,kana-expr,"rare",0,"suddenly; abruptly; unexpectedly"
2843407,3,"孫","そん",A-remove,false,,kanji,"rare/arch",1,"descendant (usu. of a certain generation) | lineage; pedigree"
2843485,5,"男","だん",A-remove,false,,kanji,"abbr/rare",1,"masculine noun | son"
2843495,4,"熱","ねち",A-remove,false,,kanji,"arch",1,"fever"
2843553,4,"髪","はつ",A-remove,false,,kanji,"",1,"(a) hair"
2843595,3,"デュース","デュース",A-remove,false,,kana-expr,"",1,"deuce"
2843598,3,"国民","くにたみ",A-remove,false,,kanji,"arch",1,"people of a country"
2843630,1,"バット","バット",A-remove,false,,kana-expr,"",1,"shallow tray (usu. steel or plastic)"
2843727,1,"ソース","ソース",A-remove,false,,kana-expr,"",1,"source (of information) | source code"
2843817,2,"マラソン","マラソン",A-remove,false,,kana-expr,"",1,"malathion (insecticide)"
2843921,1,"イエス","イエス",B-review,false,,kana-expr,"",0,"yes"
2843940,1,"ビールス","ビールス",B-review,false,,kana-expr,"",0,"virus"
2844070,3,"腰","こし",A-remove,false,,kanji,"arch",1,"counter for swords, hakama, obi, etc. worn around the waist | counter for quivers of arrows"
2844081,2,"欄","おばしま",A-remove,false,,kanji,"arch",1,"handrail; railing; banister"
2844127,1,"ファン","ファン",A-remove,false,,kana-expr,"",1,"fun"
2844141,3,"波","は",A-remove,false,,kanji,"",1,"counter for waves (of a repeated occurrence)"
2844332,3,"友","ゆう",A-remove,false,,kanji,"arch",1,"friend | affection (for siblings)"
2844412,4,"阿","あ",B-review,false,,kana-expr,"abbr/fam/arch",0,"first Sanskrit alphabet letter | Africa"
2844545,3,"サイン","サイン",A-remove,false,,kana-expr,"",1,"sine"
2844798,3,"粗","そ",A-remove,false,,kanji,"",1,"coarse; rough; crude"
2844998,1,"抱く","うだく",A-remove,false,,kanji,"arch",1,"to hold in one's arms (e.g. a baby); to embrace; to hug"
2845072,1,"日向","ひゅうが",A-remove,false,,kanji,"hist",1,"Hyūga (former province located in present-day Miyazaki Prefecture) | Hyūga (city)"
2845086,2,"大分","おおいた",A-remove,false,,kanji,"",1,"Ōita (city, prefecture)"
2845234,3,"疲れ","づかれ",A-remove,false,,kanji,"",1,"weariness (from); fatigue; tiredness"
2845312,5,"バス","バス",A-remove,false,,kana-expr,"",1,"bath"
2845313,1,"ベース","ベース",A-remove,false,,kana-expr,"",1,"bass; low register | bass guitar; electric bass; bass"
2845314,5,"バス","バス",A-remove,false,,kana-expr,"abbr",1,"bass | double bass"
2845315,5,"バス","バス",A-remove,false,,kana-expr,"",1,"bass (fish; esp. black bass)"
2845675,1,"主体","チュチェ",A-remove,false,,kanji,"uk",1,"Juche (North Korean political ideology); self-reliance | Juche (North Korean calendar)"
2845746,4,"彼の","かの",A-remove,false,,kanji,"uk/form",1,"that well-known ...; the one and only ... | that; those; the"
2845755,3,"瓶","へい",A-remove,false,,kanji,"arch",1,"jar or vase with a long narrow neck"
2846247,1,"内蔵","うちくら",A-remove,false,,kanji,"hist",1,"storeroom (attached to a house) | Imperial warehouse"
2846291,2,"境界","けいかい",A-remove,false,,kanji,"dated",1,"land boundary; border (between properties)"
2846311,1,"パンク","パンク",A-remove,false,,kana-expr,"",1,"punk (music, fashion)"
2846389,5,"コップ","コップ",A-remove,false,,kana-expr,"sl/rare",0,"cop; police officer"
2846427,4,"寤寐","ごび",A-remove,false,,kana-expr,"obs",0,"being asleep and awake"
2846709,1,"歪む","ひずむ",A-remove,false,,kanji,"uk",1,"to warp; to become strained; to become distorted"
2846738,5,"何","なん",C-collision-but-established,true,,kanji,"",1,"what | how many"
2846960,2,"赤道","あかみち",A-remove,false,,kanji,"",1,"non-legal public road (denoted by a red line on cadastral maps; sometimes no longer physically existing)"
2847461,3,"グラス","グラス",A-remove,false,,kana-expr,"",1,"grass"
2847612,5,"あれ","あれ",B-review,false,,kana-expr,"fem",0,"huh?; eh?; what? | help!"
2847628,1,"雛","ひな",C-collision-but-established,true,,kanji,"uk",1,"young bird; chick; fledgling | hina doll; doll displayed during the Girls' Festival"
2847901,5,"塩","えん",A-remove,false,,kanji,"abbr",1,"salt (e.g. sodium chloride, calcium sulfate, etc.) | chloride"
2848112,1,"無礼","なめ",A-remove,false,,kanji,"obs",1,"rude; impolite; discourteous"
2848171,5,"フォーク","フォーク",A-remove,false,,kana-expr,"",1,"folk (esp. music); folk song"
2848281,1,"根元","ねもと",A-remove,false,,kanji,"",1,"base (of a plant, tree, pillar, etc.); (part near the) root; roots (of one's hair) | root (e.g. of a problem); source"
2848301,2,"つーか","つーか",B-review,false,,kana-expr,"col",0,"or rather (say); or better (say); or perhaps I should say"
2848325,3,"カード","カード",A-remove,false,,kana-expr,"",1,"curd"
2848393,4,"削器","さっき",B-review,false,,kana-expr,"",0,"(stone) scraper"
2848479,1,"レース","レース",A-remove,false,,kana-expr,"",1,"lace"
2848480,1,"レース","レース",A-remove,false,,kana-expr,"",1,"lathe"
2848510,2,"巻子","へそ",B-review,false,,kana-expr,"",0,"bobbin; reel; spool"
2848538,4,"米","よね",A-remove,false,,kanji,"arch",1,"88 years old | rice"
2848784,1,"天","あめ",A-remove,false,,kanji,"arch",1,"sky"
2848938,1,"粋","すい",A-remove,false,,kanji,"",1,"essence; the best; cream | chic; smart; stylish"
2849141,1,"ペア","ペア",A-remove,false,,kana-expr,"",1,"European pear"
2849214,1,"親父","しんぷ",A-remove,false,,kanji,"form",1,"father"
2849347,5,"肉","しし",A-remove,false,,kanji,"",1,"flesh (esp. of an animal); meat"
2849575,3,"映える","ばえる",B-review,false,,kanji,"col",0,"to be Instagrammable; to be Insta-worthy; to look attractive enough to post on social media"
2849826,3,"ミス","ミス",A-remove,false,,kana-expr,"",1,"Miss; Ms. | unmarried woman"
2849827,3,"ミス","ミス",A-remove,false,,kana-expr,"",1,"myth"
2849868,1,"静寂","しじま",A-remove,false,,kanji,"uk/poet",1,"silence; stillness; quietness"
2850185,3,"トラック","トラック",A-remove,false,,kana-expr,"abbr",1,"(running) track | track (on a CD, record, etc.)"
2850287,2,"チップ","チップ",A-remove,false,,kana-expr,"",1,"chip; microchip | chip (in poker, roulette, etc.); casino token"
2850367,1,"湿気る","しける",A-remove,false,,kanji,"",1,"to get damp; to get moist; to get soggy"
2850596,5,"パン","パン",A-remove,false,,kana-expr,"",1,"pan; frying pan | panning (a camera)"
2850597,5,"パン","パン",A-remove,false,,kana-expr,"",1,"pan-"
2850990,5,"百","もも",A-remove,false,,kanji,"poet",1,"hundred; 100 | (a great) many"
2851029,5,"じゃ","じゃ",A-remove,false,,kana-expr,"abbr/col",1,"be; is | isn't it?"
2852123,5,"一日","ひとひ",A-remove,false,,kanji,"dated/poet",1,"one day | all day (long); the whole day"
2852206,2,"カーブ","カーブ",A-remove,false,,kana-expr,"",1,"(wine) cellar"
2852371,4,"妻","つま",A-remove,false,,kanji,"arch",1,"my dear; dear; honey"
2852728,1,"レディ","レディ",A-remove,false,,kana-expr,"",1,"ready"
2852867,1,"施行","せぎょう",A-remove,false,,kanji,"",1,"giving alms (to monks or the poor); almsgiving"
2853152,2,"カラー","カラー",A-remove,false,,kana-expr,"",1,"calla (variety of arum lily)"
2853262,1,"溝","どぶ",C-collision-but-established,true,,kanji,"uk",1,"ditch; drain; gutter | gap (between cutting guides)"
2853516,3,"温める","ぬくめる",A-remove,false,,kanji,"",1,"to warm (up); to heat (up)"
2853569,5,"町","ちょう",B-review,false,,kanji,"",0,"town; block; neighbourhood | street"
2853884,2,"故郷","こきょう",C-collision-but-established,true,,kanji,"",1,"hometown; birthplace; native place"
2854021,5,"背","そびら",A-remove,false,,kanji,"dated",1,"back (of the body)"
2854169,2,"ランチ","ランチ",A-remove,false,,kana-expr,"",1,"launch (boat)"
2854174,2,"ランチ","ランチ",A-remove,false,,kana-expr,"",1,"ranch"
2854261,3,"朝代","ちょうだい",A-remove,false,,kana-expr,"rare",0,"dynastic era"
2854421,2,"チョーク","チョーク",A-remove,false,,kana-expr,"",1,"chock (wedge placed under a wheel) | doorstop"
2854422,2,"チョーク","チョーク",A-remove,false,,kana-expr,"",1,"choke (hold) | choke (of an engine)"
2855054,4,"ことば典","ことばてん",A-remove,false,,kanji,"",1,"dictionary; lexicon"
2855080,4,"アルバイト","アルバイト",A-remove,false,,kana-expr,"",1,"albite"
2855195,1,"ホース","ホース",A-remove,false,,kana-expr,"",1,"horse"
2855262,2,"武士","もののふ",A-remove,false,,kanji,"poet/hist",1,"warrior; soldier; samurai | government official serving the imperial court during the Nara period"
2855480,3,"乙女","おとめ",A-remove,false,,kanji,"",1,"(young) girl; maiden; young lady"
2855583,1,"青一","あざ",B-review,false,,kana-expr,"",0,"ace of batons (high-scoring card in mekuri karuta)"
2855837,3,"コード","コード",A-remove,false,,kana-expr,"",1,"cord; flex"
2855838,3,"コード","コード",A-remove,false,,kana-expr,"",1,"chord | string (on an instrument)"
2855933,1,"フォーム","フォーム",A-remove,false,,kana-expr,"",1,"foam"
2856006,4,"ビル","ビル",A-remove,false,,kana-expr,"",1,"bill; check; invoice | bill; promissory note"
2856280,5,"加番","かばん",A-remove,false,,kana-expr,"hist",0,"guards at Ōsaka and Sunpu castles (Edo period)"
2856503,3,"将に","まさに",B-review,false,,kana-expr,"uk",0,"just (about to); on the point of; on the verge of"
2856504,3,"当に","まさに",B-review,false,,kana-expr,"uk",0,"really (ought to); certainly (should); naturally"
2856506,1,"リード","リード",A-remove,false,,kana-expr,"",1,"reed (of a musical instrument)"
2856507,1,"リード","リード",A-remove,false,,kana-expr,"",1,"reading"
2856519,4,"人型","ひとがた",A-remove,false,,kanji,"",1,"human figure; human form"
2856786,3,"日","んち",A-remove,false,,kanji,"col",1,"nth day (of the month) | counter for days"
2857064,1,"ブル","ブル",A-remove,false,,kana-expr,"abbr",1,"bourgeois; bourgeoisie"
2857350,5,"朝","あした",A-remove,false,,kanji,"poet",1,"morning"
2857525,1,"シック","シック",A-remove,false,,kana-expr,"",1,"piece of fabric sewn into the crotch of a garment to reinforce it; saddle"
2857591,3,"夫婦","めおと",A-remove,false,,kanji,"dated",1,"married couple; husband and wife; man and wife | set of two (one large, one small); pair (for husband and wife); his and"
2857868,3,"ゴール","ゴール",A-remove,false,,kana-expr,"hist",1,"Gaul (region)"
2857870,2,"紅葉","もみじ",C-collision-but-established,true,,kanji,"",1,"maple (tree) | red leaves (of autumn); autumn colors; leaves changing color"
2857911,4,"ベル","ベル",A-remove,false,,kana-expr,"",1,"bel (unit); B"
2858064,3,"女子","おなご",A-remove,false,,kanji,"dated",1,"woman; girl"
2858241,3,"縦横","たてよこ",C-collision-but-established,true,,kanji,"",1,"length and breadth; length and width | warp and weft; warp and woof"
2858242,3,"経緯","たてぬき",A-remove,false,,kanji,"",1,"warp and weft; warp and woof"
2858251,2,"ブローチ","ブローチ",A-remove,false,,kana-expr,"",1,"broach (cutting tool)"
2858256,2,"捩る","よじる",A-remove,false,,kanji,"uk",1,"to twist; to contort"
2858735,1,"ポーズ","ポーズ",A-remove,false,,kana-expr,"",1,"pause | rest"
2858759,3,"オモテ面","おもてめん",A-remove,false,,kanji,"",1,"front side (of a piece of paper, coin, medal, etc.); obverse | A-side (of a record)"
2858788,5,"二","リャン",A-remove,false,,kanji,"",1,"two"
2858841,2,"名所","などころ",A-remove,false,,kanji,"",1,"name of a part (of a tool, weapon, musical instrument, etc.) | famous place; noted place"
2858986,5,"暇","いとま",A-remove,false,,kanji,"uk/dated",1,"(spare) time; free time; leisure | time off; leave; vacation"
2859028,2,"ぼろ","ぼろ",B-review,false,,kana-expr,"",0,"tremendous; huge; enormous"
2859161,3,"音","おん",C-collision-but-established,true,,kanji,"",1,"sound; noise | (speech) sound"
2859162,3,"音","ね",C-collision-but-established,true,,kanji,"",1,"sound; tone; note"
2859257,5,"有れ","あれ",A-remove,false,,kana-expr,"uk/dated",0,"let there be ...; may it be ... | please do ..."
2859332,2,"一定","いちじょう",A-remove,false,,kanji,"dated/arch",1,"veritably; verily; to be sure | certain; inevitable; definite"
2859682,4,"怒る","いかる",A-remove,false,,kanji,"form",1,"to get angry; to get mad | to be angular; to be square"
2859761,2,"火傷","かしょう",A-remove,false,,kanji,"",1,"burn; scald"
2859792,2,"殿","でん",A-remove,false,,kanji,"",1,"hall"
2860067,5,"大人","だいにん",A-remove,false,,kanji,"",1,"adult"
2860084,3,"永久","とわ",A-remove,false,,kanji,"poet",1,"eternity; perpetuity; permanence"
2860086,3,"常しえ","とこしえ",A-remove,false,,kanji,"uk",1,"eternity"
2860163,5,"女","おみな",A-remove,false,,kanji,"poet",1,"woman"
2860641,3,"プロ","プロ",A-remove,false,,kana-expr,"",1,"percent"
2860655,2,"国石","こくせき",B-review,false,,kana-expr,"",0,"national gemstone"
2860662,3,"ＣＡＳＥ","ケース",B-review,false,,kana-expr,"",0,"computer-aided software engineering; CASE"
2860832,1,"タイム","タイム",A-remove,false,,kana-expr,"",1,"thyme"
2860929,3,"ボール","ボール",A-remove,false,,kana-expr,"abbr",1,"board (cardboard, pasteboard, etc.)"
2860958,3,"既に","すんでに",A-remove,false,,kanji,"uk",1,"almost; nearly"
2860966,1,"哺育","ほいく",A-remove,false,,kanji,"",1,"nursing (esp. an animal); suckling; (feeding and) raising"
2861097,5,"ない","ない",A-remove,false,,kana-expr,"",1,"emphatic suffix"
2861508,3,"パス","パス",A-remove,false,,kana-expr,"",1,"path (of a file, directory, etc.) | path (in vector graphics); vector"
2861509,1,"ハンガー","ハンガー",A-remove,false,,kana-expr,"",1,"hangar"
2861510,1,"ハンガー","ハンガー",A-remove,false,,kana-expr,"",1,"hunger"
2861515,3,"パス","パス",A-remove,false,,kana-expr,"abbr",1,"calipers"
2861549,2,"隙","げき",A-remove,false,,kanji,"",1,"gap; opening; space | opportunity (to take advantage of); chance"
2861550,2,"隙","ひま",A-remove,false,,kanji,"obs",1,"gap; opening; space"
2861638,3,"レベル","レベル",A-remove,false,,kana-expr,"",1,"rebel"
2861915,1,"Ｍａｃｈ","マーク",B-review,false,,kana-expr,"",0,"Mach (OS kernel)"
2862467,5,"眼鏡","がんきょう",A-remove,false,,kanji,"",1,"glasses; eyeglasses; spectacles"
2862534,3,"ロケット","ロケット",A-remove,false,,kana-expr,"",1,"locket"
2862559,2,"コック","コック",A-remove,false,,kana-expr,"",1,"cock; tap; spigot | cock (male fowl)"
2862613,4,"塗る","まぶる",A-remove,false,,kanji,"obs",1,"to cover (with); to smear; to sprinkle"
2862614,3,"銀","しろがね",A-remove,false,,kanji,"poet",1,"silver | silver coin"
2862651,3,"布","ふ",A-remove,false,,kanji,"abbr/obs",1,"Hawaii"
2862668,3,"日中","ひなか",A-remove,false,,kanji,"",1,"daytime; broad daylight"
2862777,4,"地震","ない",A-remove,false,,kanji,"poet/uk",1,"earthquake"
2862891,3,"酒","ささ",A-remove,false,,kanji,"dated",1,"alcohol; sake"
2862909,3,"酒","しゅ",A-remove,false,,kanji,"",1,"alcohol; (alcoholic) drink; liqueur"
2862910,3,"酒","さか",A-remove,false,,kanji,"",1,"alcohol; sake"
2862924,3,"悪口","あっこう",A-remove,true,,kanji,"dated",1,"(verbal) abuse; name-calling; abusive language"
2863029,3,"昼食","ちゅうじき",A-remove,false,,kanji,"dated",1,"lunch; midday meal | food served at a tea party"
2863031,3,"昼餉","ひるげ",A-remove,false,,kanji,"dated",1,"lunch; midday meal"
2863048,1,"惚ける","ほうける",A-remove,false,,kanji,"uk",1,"to be mentally slow; to be befuddled | to become engrossed in; to become absorbed in"
2863070,3,"鼠","ねず",A-remove,false,,kanji,"abbr",1,"mouse; rat | dark gray; slate gray"
2863107,1,"玩具","がんぐ",A-remove,false,,kanji,"",1,"toy"
2863119,5,"一日","いっぴ",A-remove,false,,kanji,"",1,"first day of the month"
2863123,1,"終日","ひねもす",A-remove,false,,kanji,"poet/uk",1,"for the whole day; all day"
2863124,1,"終日","ひもすがら",A-remove,false,,kanji,"poet",1,"all day"
2863133,5,"温い","ぬくい",B-review,false,,kanji,"uk/col",0,"warm; mild; (pleasantly) hot"
2863257,1,"筒","とう",A-remove,false,,kanji,"",1,"pipe; tube | counter for injection ampoules"
2863260,1,"腸","はらわた",A-remove,false,,kanji,"uk",1,"intestines; bowels | entrails; guts"
2863261,1,"腸","わた",A-remove,false,,kanji,"uk",1,"entrails; guts"
2863274,5,"可愛い","かわゆい",A-remove,false,,kanji,"uk/dated",1,"cute; adorable; charming | dear; precious; darling"
2863360,3,"稚い","いとけない",A-remove,false,,kanji,"poet",1,"young; innocent; childlike"
2863475,2,"着せ替え","きせかえ",A-remove,false,,kanji,"",1,"changing clothes (on another person, e.g. a child or doll); changing the exterior parts (e.g. of a product)"
2863580,3,"デザート","デザート",A-remove,false,,kana-expr,"rare",1,"desert"
2863597,1,"侍","さぶらい",A-remove,false,,kanji,"arch/abbr/hist",1,"man in attendance (on a person of high standing); retainer | samurai guard house (Heian and Kamakura periods)"
2864080,1,"遠方","おちかた",A-remove,false,,kanji,"arch",1,"distant place; faraway land"
2864475,3,"銃","つつ",A-remove,false,,kanji,"arch",1,"gun; firearm; long-barreled gun (e.g. musket, rifle, etc)"
2864579,5,"大人","うし",A-remove,false,,kanji,"hon/arch",1,"exalted person; person of high education | feudal lord; nobleman"
2864765,1,"顎","がく",A-remove,false,,kanji,"",1,"jaw"
2864817,3,"揚げる","あげる",B-review,false,,kanji,"",0,"to deep-fry; to make deep-fried food | to launch (fireworks, etc.); to hoist (e.g. a flag); to (let) fly (e.g. a kite)"
2864818,3,"挙げる","あげる",B-review,false,,kanji,"dated",0,"to give (an example); to list; to enumerate | to summon up (e.g. all of one's energy); to gather"
2864894,1,"ＶＡＴ","ブイ・エー・ティー",B-review,false,,kana-expr,"",0,"value-added tax; VAT"
2865007,3,"下り","くんだり",A-remove,false,,kanji,"uk",1,"all the way ... (to this remote place); as far as ..."
2865131,2,"ロッカー","ロッカー",A-remove,false,,kana-expr,"",1,"rocker; rock'n'roller"
2865888,3,"モノ質","ものしち",A-remove,false,,kanji,"joc",1,"taking an object hostage"
2866134,1,"寒気","かんき",C-collision-but-established,true,,kanji,"",1,"cold; coldness; cold air"
2866562,5,"大人","おおびと",A-remove,false,,kanji,"leg",1,"giant"
2866951,1,"潮","うしお",A-remove,false,,kanji,"poet/abbr",1,"tide; current | sea water"
2867133,3,"挟み","はさみ",B-review,false,,kana-expr,"uk",0,"clip | pincer"
2867235,1,"生身","しょうじん",A-remove,false,,kanji,"",1,"physical body of Buddha or a bodhisattva | body one is born with"
2867570,1,"若干","そこばく",A-remove,false,,kanji,"form/arch",1,"some; few; a number of | somewhat; to a certain extent; a bit"
2867582,3,"傍","はた",A-remove,false,,kanji,"uk",1,"outsiders; others; bystanders"
2868256,3,"野","や",A-remove,false,,kanji,"",1,"plain; field | being outside the government; non-governmental sphere; private sector"
2868304,3,"雷","いかずち",A-remove,false,,kanji,"poet",1,"lightning; thunder; thunderbolt"
2868307,3,"雷","らい",A-remove,false,,kanji,"",1,"thunder; lightning"
2868440,3,"管","くだ",C-collision-but-established,true,,kanji,"",1,"pipe; tube | bobbin (in a shuttle or spinning wheel)"
2868541,3,"実に","げに",A-remove,false,,kanji,"uk/dated",1,"indeed; truly; really"
2868628,5,"顔","がお",A-remove,false,,kanji,"col",1,"resembling ...; having the traits or characteristics of ...; -looking"
2868727,1,"ブル","ブル",A-remove,false,,kana-expr,"",1,"birr (currency of Ethiopia)"
2868800,5,"門","かど",A-remove,false,,kanji,"",1,"gate; door | house; family"
2869002,1,"所帯","しょたい",A-remove,false,,kanji,"",1,"household; home; family"
2869017,5,"南","みんなみ",A-remove,false,,kanji,"poet",1,"south"
2869019,5,"東","とう",A-remove,false,,kanji,"abbr",1,"eastern; east | Tokyo"
2869020,5,"南","なん",A-remove,false,,kanji,"",1,"southern; south | nanban; dish prepared using chili peppers and Welsh onions"
2869057,5,"母","かか",A-remove,false,,kanji,"chn/arch",1,"mommy; mummy; mama"
2869058,5,"母","いろは",A-remove,false,,kanji,"arch",1,"(one's) biological mother; birth mother"
2869188,2,"境界","きょうがい",A-remove,false,,kanji,"",1,"(one's) circumstances in life (determined by the karma of a previous life); situation in life | (one's) lot in life; sit"
2869275,2,"梯子","ていし",A-remove,false,,kanji,"rare",1,"ladder | stairs"
2869428,1,"種々","くさぐさ",A-remove,false,,kanji,"uk/dated",1,"various; a variety of; all kinds of"
5000045,5,"ＫＯＰＦ","コップ",B-review,false,,kana-expr,"organization",0,"Federacio de Proletaj Kultur-Organizoj Japanaj (1931-1934); Japanese Federation of Proletarian Culture Organizations; KO"
5000059,5,"ＰＥＮ","ペン",B-review,false,,kana-expr,"organization",0,"International Association of Poets, Playwrights, Editors, Essayists and Novelists; PEN"
5048739,1,"ダース","ダース",B-review,false,,kana-expr,"fict",0,"Darth (Star Wars)"
5094319,3,"レベル","レベル",A-remove,false,,kana-expr,"company",1,"Revell"
5220560,3,"共同","きょうどう",A-remove,false,,kanji,"company",1,"Kyodo News (abbr)"
5255173,3,"現代","ヒュンダイ",A-remove,false,,kanji,"company",1,"(uk) Hyundai (car company)"
5531003,1,"沈黙","ちんもく",A-remove,false,,kanji,"work",1,"Silence (1966 novel by Shūsaku Endō)"
5560631,2,"統一","とういつ",A-remove,false,,kanji,"given/organization",1,"Touitsu | Unification Church (abbr); The Holy Spirit Association for the Unification of World Christianity"
5661596,3,"名人","めいじん",A-remove,false,,kanji,"work",1,"The Master of Go (1951 novel by Yasunari Kawabata)"
5740764,2,"ワンピース","ワンピース",A-remove,false,,kana-expr,"work",1,"One Piece (manga series and media franchise)"
5741603,2,"坊っちゃん","ぼっちゃん",A-remove,false,,kanji,"work",1,"Botchan (1906 novel by Natsume Sōseki)"
5742493,1,"学芸","がくげい",A-remove,false,,kanji,"organization",1,"Tokyo Gakugei University (abbr.)"
